forecastdate,state,primarydate,total,bidenvote,bloombergvote,bookervote,buttigiegvote,klobucharvote,sandersvote,steyervote,warrenvote,yangvote,bidenwin,bloombergwin,bookerwin,buttigiegwin,klobucharwin,sanderswin,steyerwin,warrenwin,yangwin,bidendel,bloombergdel,bookerdel,buttigiegdel,klobuchardel,sandersdel,steyerdel,warrendel,yangdel
2019-06-07,Arkansas,2020-03-03,31,44.9,0.0,4.1,7.6,3.3,15.4,0.0,5.4,0.4,60.7,0.0,4.1,5.6,4.0,10.8,2.7,5.1,3.1,23,0,0,0,0,8,0,0,0
2019-06-07,California,2020-03-03,416,35.6,0.0,1.0,10.4,0.6,22.3,0.0,11.4,1.8,43.5,0.0,3.5,8.8,3.6,20.0,3.0,9.0,4.3,234,0,0,14,0,147,0,21,0
2019-06-07,Colorado,2020-03-03,67,36.0,0.0,0.5,7.3,0.3,24.6,0.0,11.1,5.8,43.1,0.0,3.6,6.6,3.2,22.2,3.2,8.7,5.8,37,0,0,1,0,26,0,3,0
2019-06-07,Democrats Abroad,2020-03-03,13,38.4,0.0,2.5,7.3,1.9,19.8,0.0,10.1,1.0,49.7,0.0,4.1,6.5,3.9,16.4,3.4,8.1,4.0,9,0,0,0,0,4,0,0,0
2019-06-07,Maine,2020-03-03,24,32.0,0.0,2.3,10.4,0.5,22.7,0.0,10.7,2.0,37.9,0.0,4.5,9.1,4.3,22.3,3.5,9.4,4.5,13,0,0,1,0,9,0,1,0
2019-06-07,Massachusetts,2020-03-03,91,31.8,0.0,2.7,13.6,1.6,22.7,0.0,18.7,1.2,34.9,0.0,4.5,10.4,4.0,20.5,3.2,15.2,3.6,36,0,0,9,0,25,0,21,0
2019-06-07,Minnesota,2020-03-03,75,46.4,0.0,0.6,13.5,18.6,23.9,0.0,12.7,0.3,54.6,0.0,2.1,6.6,10.0,14.3,1.9,6.1,2.0,32,0,0,7,13,17,0,6,0
2019-06-07,North Carolina,2020-03-03,110,38.1,0.0,1.0,7.4,1.5,19.9,0.0,12.9,0.9,48.2,0.0,3.4,6.6,3.5,17.2,3.2,10.1,3.7,66,0,0,1,0,34,0,9,0
2019-06-07,Oklahoma,2020-03-03,37,46.5,0.0,4.7,4.8,2.8,16.0,1.2,5.3,0.4,63.8,0.0,4.0,4.2,3.5,10.5,2.9,4.4,2.9,28,0,0,0,0,9,0,0,0
2019-06-07,Tennessee,2020-03-03,64,45.8,0.0,3.4,7.3,3.7,14.9,0.0,6.7,0.3,62.4,0.0,3.6,5.1,4.4,10.2,2.5,5.0,3.1,54,0,0,1,0,9,0,0,0
2019-06-07,Texas,2020-03-03,228,38.7,0.0,1.3,7.4,1.3,18.1,0.0,12.7,2.2,50.0,0.0,4.0,6.5,3.6,14.5,3.2,10.1,4.3,142,0,0,2,0,66,0,18,0
2019-06-07,Utah,2020-03-03,29,39.7,0.0,0.7,8.9,3.0,17.6,0.0,12.5,0.9,50.8,0.0,3.4,7.2,4.2,13.8,3.1,9.7,3.7,18,0,0,1,0,8,0,2,0
2019-06-07,Vermont,2020-03-03,16,40.1,0.0,2.4,13.4,0.8,49.0,0.0,16.1,3.2,31.1,0.0,1.6,4.6,1.4,50.1,1.4,6.1,2.0,5,0,0,2,0,7,0,2,0
2019-06-07,Virginia,2020-03-03,99,39.5,0.0,2.4,10.1,1.0,16.6,0.0,11.6,0.8,51.4,0.0,3.8,8.0,3.6,13.4,3.0,8.9,3.9,64,0,0,3,0,27,0,5,0
2019-06-07,Idaho,2020-03-10,20,40.7,0.0,0.6,9.0,5.0,14.6,0.0,12.1,0.0,52.9,0.0,3.3,7.1,5.0,11.5,3.0,9.4,3.3,16,0,0,0,0,3,0,1,0
2019-06-07,Michigan,2020-03-10,125,42.4,0.0,1.1,7.5,2.9,20.3,0.0,11.1,0.9,54.2,0.0,3.3,6.1,3.9,15.3,2.8,8.0,3.1,80,0,0,1,0,38,0,6,0
2019-06-07,Mississippi,2020-03-10,36,46.0,0.0,5.4,5.6,2.4,15.7,0.0,6.0,0.3,61.9,0.0,4.6,4.8,3.7,10.8,2.6,5.0,2.9,27,0,0,0,0,9,0,0,0
2019-06-07,Missouri,2020-03-10,68,45.0,0.0,3.2,6.5,3.5,16.3,0.0,7.7,0.5,59.8,0.0,3.8,5.5,4.2,11.5,2.8,5.8,2.9,49,0,0,0,0,18,0,1,0
2019-06-07,North Dakota,2020-03-10,14,40.5,0.0,1.1,9.9,3.9,15.2,0.0,12.0,0.3,52.3,0.0,3.7,7.8,4.7,11.4,2.9,9.2,3.5,9,0,0,0,0,4,0,1,0
2019-06-07,Washington,2020-03-10,89,35.9,0.0,1.5,7.4,0.6,26.6,0.0,11.2,6.4,41.4,0.0,3.6,6.3,3.5,24.5,2.9,8.7,5.6,48,0,0,1,0,36,0,4,0
2019-06-07,Northern Marianas,2020-03-14,6,38.4,0.0,2.5,7.3,1.9,19.8,0.0,10.1,1.0,48.3,0.0,4.3,6.9,4.4,16.9,3.3,8.1,3.9,4,0,0,0,0,2,0,0,0
2019-06-07,Arizona,2020-03-17,67,39.9,0.0,1.4,8.5,3.2,21.5,0.0,12.8,1.6,48.8,0.0,3.6,6.7,4.0,17.4,3.1,9.6,3.6,40,0,0,1,0,21,0,5,0
2019-06-07,Florida,2020-03-17,219,40.0,0.0,0.9,5.4,0.2,20.0,0.0,11.1,3.3,50.3,0.0,3.5,5.4,3.5,16.4,3.1,8.6,4.9,139,0,0,0,0,70,0,10,0
2019-06-07,Illinois,2020-03-17,155,48.9,0.0,1.0,5.5,0.9,15.1,0.0,8.9,0.7,65.7,0.0,3.0,4.4,3.0,9.6,2.4,5.6,3.2,116,0,0,0,0,36,0,3,0
2019-06-07,Ohio,2020-03-17,136,42.8,0.0,0.5,11.2,4.7,24.9,0.0,11.1,1.3,51.0,0.0,3.0,7.2,4.2,19.1,2.5,7.2,3.0,78,0,0,6,0,46,0,6,0
2019-06-07,Georgia,2020-03-24,105,44.7,0.0,3.7,5.3,3.0,16.8,0.0,8.6,0.4,57.9,0.0,4.4,5.1,4.0,11.9,3.0,6.6,3.3,75,0,0,0,0,28,0,2,0
2019-06-07,Puerto Rico,2020-03-29,51,38.4,0.0,2.5,7.3,1.9,19.8,0.0,10.1,1.0,47.2,0.0,4.6,7.2,4.5,16.6,3.6,8.1,4.1,32,0,0,0,0,17,0,2,0
2019-06-07,Alaska,2020-04-04,15,38.1,0.0,0.8,8.8,1.3,14.7,0.0,12.9,0.4,46.6,0.0,4.1,7.8,4.7,12.6,3.8,10.5,4.0,12,0,0,0,0,2,0,1,0
2019-06-07,Hawaii,2020-04-04,24,35.4,0.0,0.8,8.4,0.4,25.7,0.0,12.7,5.7,39.1,0.0,3.6,6.9,3.7,23.5,3.5,10.1,5.6,13,0,0,0,0,9,0,2,0
2019-06-07,Louisiana,2020-04-04,54,45.7,0.0,4.4,6.2,3.0,15.4,0.0,6.1,0.3,59.2,0.0,4.4,5.4,4.0,10.9,3.1,5.1,3.5,40,0,0,0,0,14,0,0,0
2019-06-07,Wyoming,2020-04-04,14,38.6,0.0,0.6,9.9,3.2,17.6,0.0,14.1,0.2,45.7,0.0,3.6,8.3,4.9,13.6,3.6,11.2,3.5,8,0,0,0,0,4,0,2,0
2019-06-07,Wisconsin,2020-04-07,84,34.1,0.0,1.1,6.9,3.2,26.0,0.0,14.0,0.6,37.7,0.0,4.1,6.5,4.8,24.6,3.3,11.4,3.7,41,0,0,1,0,32,0,10,0
2019-06-07,Connecticut,2020-04-28,60,32.4,0.0,3.8,11.4,0.3,22.1,0.0,13.6,0.7,34.0,0.0,5.8,10.5,4.5,20.2,4.3,11.6,4.3,30,0,0,3,0,21,0,6,0
2019-06-07,Delaware,2020-04-28,21,46.7,0.0,4.6,12.9,0.3,22.6,0.0,12.7,0.9,52.9,0.0,4.1,7.6,2.9,15.4,2.6,7.8,3.2,11,0,0,2,0,6,0,2,0
2019-06-07,Maryland,2020-04-28,96,34.7,0.0,6.2,11.2,0.3,21.9,0.0,13.3,2.4,37.5,0.0,6.3,9.7,4.0,18.9,3.9,10.7,4.8,51,0,0,4,0,32,0,9,0
2019-06-07,New York,2020-04-28,274,38.3,0.0,2.7,13.3,0.3,26.4,0.0,16.5,2.3,38.1,0.0,3.6,8.4,3.2,20.6,2.8,10.8,3.8,117,0,0,26,0,81,0,50,0
2019-06-07,Pennsylvania,2020-04-28,186,44.7,0.0,2.7,8.2,1.6,16.0,0.0,10.1,0.4,54.9,0.0,4.3,6.8,3.8,11.7,3.3,7.7,3.5,131,0,0,2,0,47,0,6,0
2019-06-07,Rhode Island,2020-04-28,26,34.7,0.0,7.2,8.5,0.3,23.7,0.0,11.1,3.2,37.6,0.0,6.8,7.6,4.3,21.3,3.9,9.4,4.7,15,0,0,0,0,10,0,1,0
2019-06-07,Guam,2020-05-02,7,38.4,0.0,2.5,7.3,1.9,19.8,0.0,10.1,1.0,44.7,0.0,4.8,7.1,4.8,16.9,3.6,8.8,4.5,5,0,0,0,0,2,0,0,0
2019-06-07,Kansas,2020-05-02,39,41.0,0.0,0.8,9.1,3.1,16.2,0.0,12.8,0.2,48.2,0.0,3.9,7.8,5.0,13.1,3.7,9.5,3.8,25,0,0,1,0,10,0,3,0
2019-06-07,Indiana,2020-05-05,82,44.7,0.0,0.6,23.0,4.8,20.7,0.0,9.1,0.4,48.0,0.0,3.2,15.8,4.4,13.3,2.8,6.1,3.2,40,0,0,21,0,19,0,2,0
2019-06-07,Nebraska,2020-05-12,29,42.0,0.0,2.4,7.7,0.4,14.9,0.0,14.5,0.4,49.1,0.0,4.7,7.0,3.9,11.4,3.8,11.2,4.2,21,0,0,0,0,4,0,4,0
2019-06-07,West Virginia,2020-05-12,28,46.8,0.0,4.0,6.6,4.1,14.5,0.0,7.2,0.4,56.2,0.0,5.1,5.8,5.1,10.5,3.3,6.1,3.6,24,0,0,0,0,4,0,0,0
2019-06-07,Kentucky,2020-05-19,54,45.2,0.0,4.0,8.0,3.7,15.2,0.0,5.8,0.4,53.6,0.0,5.3,6.9,4.7,11.2,3.5,5.7,4.0,40,0,0,1,0,13,0,0,0
2019-06-07,Oregon,2020-05-19,61,37.0,0.0,1.4,8.1,0.5,24.8,0.0,10.7,5.4,39.6,0.0,4.4,7.3,3.8,21.9,3.9,8.7,6.2,35,0,0,1,0,23,0,2,0
2019-06-07,District of Columbia,2020-06-02,20,37.7,0.0,8.8,8.6,0.5,18.4,0.0,9.1,2.3,41.1,0.0,8.4,8.3,4.8,15.3,4.2,7.9,5.2,13,0,0,0,0,7,0,0,0
2019-06-07,Montana,2020-06-02,19,38.6,0.0,0.4,11.0,2.7,18.2,0.0,13.8,0.6,41.5,0.0,4.2,9.2,5.0,14.2,4.2,11.1,4.5,11,0,0,1,0,5,0,2,0
2019-06-07,New Jersey,2020-06-02,126,38.2,0.0,16.0,10.5,0.0,26.9,0.0,12.3,4.9,37.2,0.0,10.7,7.5,3.5,20.8,3.5,8.1,5.1,53,0,22,5,0,37,0,9,0
2019-06-07,New Mexico,2020-06-02,34,36.1,0.0,1.5,7.2,0.2,24.9,0.0,10.5,6.4,37.7,0.0,4.8,7.1,4.2,21.7,4.2,9.1,6.7,20,0,0,0,0,13,0,1,0
2019-06-07,South Dakota,2020-06-02,16,39.9,0.0,1.5,10.0,3.0,15.9,0.0,13.1,0.3,44.5,0.0,4.8,8.1,5.3,12.4,4.1,10.7,3.9,11,0,0,0,0,4,0,1,0
2019-06-07,Virgin Islands,2020-06-06,7,38.4,0.0,2.5,7.3,1.9,19.8,0.0,10.1,1.0,41.8,0.0,5.2,7.7,5.0,16.9,4.5,9.3,4.9,5,0,0,0,0,2,0,0,0
2019-06-07,US,2020-07-01,41,40.2,0.0,2.7,8.9,2.2,20.0,0.0,11.1,1.6,52.5,0.0,3.0,7.0,2.9,17.4,2.0,8.7,3.1,2396,0,22,129,13,1166,0,254,0
2019-06-10,Iowa,2020-02-03,41,34.1,0.0,1.9,16.8,3.2,20.3,0.0,15.1,1.2,41.1,0.0,3.3,12.6,3.8,17.6,3.0,12.0,3.5,16,0,0,8,0,10,0,7,0
2019-06-10,New Hampshire,2020-02-11,24,38.0,0.0,2.4,11.1,1.8,17.3,0.0,10.7,1.3,51.7,0.0,3.9,7.7,3.4,14.4,3.2,8.5,3.9,15,0,0,1,0,7,0,1,0
2019-06-10,Nevada,2020-02-22,36,34.8,0.0,0.8,8.8,1.0,22.4,0.0,11.7,3.6,42.9,0.0,3.6,7.2,3.4,21.4,3.5,9.5,4.7,20,0,0,1,0,13,0,2,0
2019-06-10,South Carolina,2020-02-29,54,51.8,0.0,3.1,4.5,0.7,13.1,0.0,10.4,0.9,73.1,0.0,2.7,3.0,2.0,6.9,2.2,5.3,2.2,47,0,0,0,0,5,0,2,0
2019-06-10,Alabama,2020-03-03,52,48.4,0.0,5.4,5.8,2.5,13.3,0.0,7.5,0.7,67.7,0.0,4.0,3.9,3.1,8.4,2.5,4.8,2.7,47,0,0,0,0,5,0,0,0
2019-06-10,American Samoa,2020-03-03,6,38.3,0.0,2.5,7.3,2.0,19.8,0.0,10.2,1.0,49.4,0.0,4.2,6.2,3.9,17.0,3.3,8.6,3.9,4,0,0,0,0,2,0,0,0
2019-06-10,Arkansas,2020-03-03,31,44.7,0.0,4.1,7.6,3.4,15.5,0.0,5.5,0.4,61.2,0.0,3.9,5.5,3.8,11.1,2.9,4.9,3.0,23,0,0,0,0,8,0,0,0
2019-06-10,California,2020-03-03,416,35.3,0.0,1.0,10.5,0.6,22.3,0.0,11.6,1.9,43.3,0.0,3.6,8.2,3.4,20.6,3.4,9.5,4.2,232,0,0,15,0,147,0,22,0
2019-06-10,Colorado,2020-03-03,67,35.7,0.0,0.5,7.4,0.3,24.6,0.0,11.2,5.8,43.2,0.0,3.3,6.4,3.0,23.5,3.1,8.4,5.7,37,0,0,1,0,26,0,3,0
2019-06-10,Democrats Abroad,2020-03-03,13,38.3,0.0,2.5,7.3,2.0,19.8,0.0,10.2,1.0,49.3,0.0,4.2,5.8,3.7,17.6,3.4,8.4,3.8,9,0,0,0,0,4,0,0,0
2019-06-10,Maine,2020-03-03,24,31.8,0.0,2.3,10.4,0.5,22.8,0.0,10.8,2.0,38.1,0.0,4.3,8.7,3.7,23.2,3.6,9.3,4.6,13,0,0,1,0,9,0,1,0
2019-06-10,Massachusetts,2020-03-03,91,34.4,0.0,2.1,13.8,0.8,14.9,0.0,17.7,1.2,41.8,0.0,4.1,11.2,3.3,12.8,3.3,15.3,4.4,45,0,0,10,0,13,0,23,0
2019-06-10,Minnesota,2020-03-03,75,46.1,0.0,0.6,13.5,18.7,24.0,0.0,12.8,0.3,53.9,0.0,1.9,6.5,9.7,15.3,2.0,6.5,2.0,32,0,0,7,13,17,0,6,0
2019-06-10,North Carolina,2020-03-03,110,37.9,0.0,1.1,7.4,1.6,20.0,0.0,12.9,0.9,48.1,0.0,3.7,6.1,3.6,17.3,3.2,10.2,3.9,65,0,0,1,0,35,0,9,0
2019-06-10,Oklahoma,2020-03-03,37,46.3,0.0,4.7,4.8,2.9,16.1,1.2,5.4,0.4,63.3,0.0,4.0,4.3,3.3,11.1,3.1,4.2,3.0,27,0,0,0,0,10,0,0,0
2019-06-10,Tennessee,2020-03-03,64,45.6,0.0,3.4,7.4,3.7,15.0,0.0,6.8,0.3,62.4,0.0,3.6,5.1,3.8,10.4,2.9,5.1,2.9,53,0,0,1,0,10,0,0,0
2019-06-10,Texas,2020-03-03,228,36.9,0.0,1.3,8.4,1.3,18.0,0.0,14.3,1.7,46.6,0.0,3.9,6.7,3.6,16.0,3.1,11.6,4.2,132,0,0,3,0,65,0,28,0
2019-06-10,Utah,2020-03-03,29,39.4,0.0,0.7,8.9,3.1,17.7,0.0,12.6,0.9,51.1,0.0,3.1,6.7,3.8,14.5,3.2,9.5,3.9,18,0,0,1,0,8,0,2,0
2019-06-10,Vermont,2020-03-03,16,40.2,0.0,2.4,13.4,0.6,48.2,0.0,16.4,3.2,31.8,0.0,1.6,4.6,1.2,49.4,1.4,6.5,1.8,5,0,0,2,0,6,0,2,0
2019-06-10,Virginia,2020-03-03,99,39.3,0.0,2.4,10.1,1.0,16.7,0.0,11.6,0.8,51.7,0.0,3.7,7.8,3.0,13.8,3.4,9.2,3.6,64,0,0,3,0,27,0,5,0
2019-06-10,Idaho,2020-03-10,20,40.5,0.0,0.6,9.0,5.1,14.6,0.0,12.2,0.0,53.0,0.0,3.4,6.8,4.9,11.3,3.2,9.8,3.3,16,0,0,0,0,3,0,1,0
2019-06-10,Michigan,2020-03-10,125,42.1,0.0,1.0,7.5,3.0,20.5,0.0,11.2,0.9,53.8,0.0,3.0,5.4,3.7,16.1,2.9,8.2,3.4,79,0,0,1,0,39,0,6,0
2019-06-10,Mississippi,2020-03-10,36,45.7,0.0,5.4,5.7,2.5,15.8,0.0,6.1,0.3,61.3,0.0,4.9,4.6,3.5,11.4,3.2,5.2,2.8,27,0,0,0,0,9,0,0,0
2019-06-10,Missouri,2020-03-10,68,44.7,0.0,3.2,6.5,3.5,16.4,0.0,7.8,0.5,60.1,0.0,3.8,5.0,3.6,11.8,2.8,6.0,3.4,49,0,0,0,0,18,0,1,0
2019-06-10,North Dakota,2020-03-10,14,40.3,0.0,1.1,9.9,4.0,15.2,0.0,12.1,0.3,52.8,0.0,3.7,7.3,4.1,11.8,3.2,9.2,3.6,9,0,0,0,0,4,0,1,0
2019-06-10,Washington,2020-03-10,89,36.2,0.0,1.6,7.3,0.2,25.4,0.0,11.5,6.4,42.2,0.0,3.7,5.9,2.7,23.8,3.3,8.8,6.0,49,0,0,1,0,34,0,5,0
2019-06-10,Northern Marianas,2020-03-14,6,38.3,0.0,2.5,7.3,2.0,19.8,0.0,10.2,1.0,48.6,0.0,4.1,6.5,4.2,17.1,3.5,8.3,4.0,4,0,0,0,0,2,0,0,0
2019-06-10,Arizona,2020-03-17,67,39.7,0.0,1.3,8.6,3.3,21.7,0.0,12.9,1.5,48.9,0.0,3.1,6.3,4.0,18.1,3.1,9.4,3.7,39,0,0,1,0,21,0,6,0
2019-06-10,Florida,2020-03-17,219,39.4,0.0,0.9,5.5,0.2,20.2,0.0,11.2,3.4,50.0,0.0,3.3,5.6,3.3,16.7,3.5,8.8,4.9,138,0,0,0,0,71,0,10,0
2019-06-10,Illinois,2020-03-17,155,48.5,0.0,1.0,5.6,1.0,15.3,0.0,9.0,0.7,65.7,0.0,2.9,4.1,2.7,10.1,2.8,6.1,2.7,116,0,0,0,0,36,0,3,0
2019-06-10,Ohio,2020-03-17,136,42.6,0.0,0.5,11.3,4.8,24.9,0.0,11.2,1.3,50.7,0.0,2.6,6.6,3.8,20.1,2.6,7.2,3.3,78,0,0,7,0,45,0,6,0
2019-06-10,Georgia,2020-03-24,105,44.4,0.0,3.7,5.3,3.0,16.8,0.0,8.7,0.4,57.9,0.0,4.4,4.8,3.8,12.3,3.3,6.8,3.2,75,0,0,0,0,28,0,2,0
2019-06-10,Puerto Rico,2020-03-29,51,38.3,0.0,2.5,7.3,2.0,19.8,0.0,10.2,1.0,47.4,0.0,4.3,6.6,4.0,17.2,3.6,8.5,4.3,32,0,0,0,0,17,0,2,0
2019-06-10,Alaska,2020-04-04,15,37.8,0.0,0.8,8.9,1.4,14.8,0.0,13.0,0.3,46.5,0.0,3.7,7.6,4.1,13.4,3.9,11.1,4.3,12,0,0,0,0,2,0,1,0
2019-06-10,Hawaii,2020-04-04,24,35.6,0.0,0.9,8.4,0.2,24.9,0.0,12.9,5.7,40.2,0.0,3.6,7.0,3.1,22.7,3.5,10.3,5.8,13,0,0,0,0,9,0,2,0
2019-06-10,Louisiana,2020-04-04,54,45.5,0.0,4.4,6.2,3.1,15.4,0.0,6.2,0.3,58.8,0.0,4.8,5.2,3.7,11.2,3.3,5.7,3.4,40,0,0,0,0,14,0,0,0
2019-06-10,Wyoming,2020-04-04,14,38.3,0.0,0.5,9.9,3.2,17.7,0.0,14.2,0.2,45.9,0.0,3.5,7.9,4.4,14.5,3.8,11.1,3.8,8,0,0,0,0,4,0,2,0
2019-06-10,Wisconsin,2020-04-07,84,33.8,0.0,1.0,7.0,3.2,26.3,0.0,14.1,0.6,37.1,0.0,3.9,6.4,4.5,25.0,3.3,11.7,3.8,41,0,0,1,0,32,0,10,0
2019-06-10,Connecticut,2020-04-28,60,32.6,0.0,3.9,11.4,0.1,21.3,0.0,13.8,0.7,35.7,0.0,5.8,9.8,3.8,19.7,4.0,12.2,4.7,31,0,0,3,0,20,0,6,0
2019-06-10,Delaware,2020-04-28,21,46.5,0.0,4.6,12.9,0.4,22.6,0.0,12.8,0.9,53.8,0.0,3.9,7.6,2.5,15.5,2.7,7.9,3.0,11,0,0,2,0,6,0,2,0
2019-06-10,Maryland,2020-04-28,96,34.9,0.0,6.2,11.2,0.1,21.0,0.0,13.6,2.3,38.4,0.0,6.4,8.7,3.7,18.4,3.8,11.3,5.1,51,0,0,4,0,31,0,10,0
2019-06-10,New York,2020-04-28,274,38.7,0.0,2.7,13.3,0.1,25.4,0.0,16.8,2.3,38.8,0.0,3.4,8.3,2.9,20.0,3.0,11.6,3.5,119,0,0,26,0,78,0,52,0
2019-06-10,Pennsylvania,2020-04-28,186,44.3,0.0,2.6,8.3,1.6,16.3,0.0,10.3,0.4,54.5,0.0,4.2,6.4,3.6,11.8,3.5,8.2,3.9,129,0,0,3,0,48,0,6,0
2019-06-10,Rhode Island,2020-04-28,26,35.0,0.0,7.3,8.4,0.1,22.8,0.0,11.3,3.2,38.2,0.0,6.9,7.3,3.7,21.0,3.8,9.7,5.4,15,0,0,0,0,10,0,1,0
2019-06-10,Guam,2020-05-02,7,38.3,0.0,2.5,7.3,2.0,19.8,0.0,10.2,1.0,45.3,0.0,4.4,7.0,4.5,17.0,4.0,9.0,4.7,5,0,0,0,0,2,0,0,0
2019-06-10,Kansas,2020-05-02,39,40.7,0.0,0.8,9.1,3.2,16.3,0.0,12.9,0.2,48.4,0.0,4.1,7.3,4.4,13.0,3.8,10.0,4.2,25,0,0,1,0,10,0,3,0
2019-06-10,Indiana,2020-05-05,82,44.4,0.0,0.6,23.1,5.0,20.8,0.0,9.3,0.4,49.0,0.0,2.9,15.1,3.9,14.0,2.7,6.2,3.1,40,0,0,21,0,19,0,2,0
2019-06-10,Nebraska,2020-05-12,29,41.8,0.0,2.4,7.7,0.5,15.0,0.0,14.6,0.4,48.7,0.0,4.7,6.8,3.5,12.0,3.8,12.0,3.9,21,0,0,0,0,4,0,4,0
2019-06-10,West Virginia,2020-05-12,28,46.5,0.0,4.0,6.6,4.2,14.5,0.0,7.3,0.4,56.9,0.0,4.6,5.7,4.2,10.6,3.8,6.1,3.8,24,0,0,0,0,4,0,0,0
2019-06-10,Kentucky,2020-05-19,54,44.9,0.0,4.0,8.0,3.8,15.2,0.0,5.9,0.4,53.9,0.0,4.8,6.6,4.5,11.8,3.7,6.1,3.9,40,0,0,1,0,13,0,0,0
2019-06-10,Oregon,2020-05-19,61,36.7,0.0,1.4,8.1,0.5,24.9,0.0,10.9,5.4,39.1,0.0,4.2,7.4,3.8,21.8,3.6,9.4,6.4,34,0,0,1,0,23,0,3,0
2019-06-10,District of Columbia,2020-06-02,20,37.6,0.0,8.8,8.6,0.4,18.1,0.0,9.3,2.3,42.1,0.0,8.1,7.8,4.0,15.6,4.0,8.5,5.3,14,0,0,0,0,6,0,0,0
2019-06-10,Montana,2020-06-02,19,38.3,0.0,0.4,11.0,2.8,18.3,0.0,13.9,0.6,41.3,0.0,4.1,8.8,4.7,15.1,4.0,11.6,4.5,11,0,0,1,0,5,0,2,0
2019-06-10,New Jersey,2020-06-02,126,37.9,0.0,16.0,10.5,0.0,26.9,0.0,12.4,4.9,37.0,0.0,10.6,7.4,2.9,21.2,3.4,8.8,5.2,53,0,22,5,0,37,0,9,0
2019-06-10,New Mexico,2020-06-02,34,35.8,0.0,1.5,7.2,0.2,24.9,0.0,10.7,6.4,37.8,0.0,4.3,6.4,3.9,22.7,4.1,9.2,7.1,19,0,0,0,0,14,0,1,0
2019-06-10,South Dakota,2020-06-02,16,39.7,0.0,1.5,10.0,3.0,16.0,0.0,13.2,0.3,44.3,0.0,4.4,8.3,4.9,12.9,4.1,10.8,4.7,11,0,0,0,0,4,0,1,0
2019-06-10,Virgin Islands,2020-06-06,7,38.3,0.0,2.5,7.3,2.0,19.8,0.0,10.2,1.0,42.3,0.0,5.2,7.5,4.6,17.1,4.3,9.3,5.0,5,0,0,0,0,2,0,0,0
2019-06-10,US,2020-07-01,41,40.0,0.0,2.7,9.0,2.2,19.8,0.0,11.2,1.5,52.7,0.0,2.9,6.5,2.8,17.9,2.4,8.9,3.0,2387,0,22,134,13,1151,0,273,0
2019-06-13,Iowa,2020-02-03,41,33.5,0.0,2.0,16.5,3.4,20.7,0.0,15.4,1.1,40.2,0.0,3.5,12.3,4.2,18.4,2.9,12.1,3.3,16,0,0,8,0,10,0,7,0
2019-06-13,New Hampshire,2020-02-11,24,36.0,0.0,2.4,11.0,1.8,17.3,0.0,12.1,1.3,48.0,0.0,4.2,8.7,4.1,14.6,3.3,10.0,3.5,14,0,0,1,0,7,0,2,0
2019-06-13,Nevada,2020-02-22,36,35.7,0.0,1.6,7.7,1.0,15.6,0.0,17.3,2.5,46.0,0.0,3.8,6.9,3.6,13.0,3.6,14.7,4.2,19,0,0,0,0,8,0,9,0
2019-06-13,South Carolina,2020-02-29,54,49.7,0.0,3.3,5.1,0.9,14.1,0.0,10.3,0.9,69.4,0.0,3.3,3.1,2.7,8.0,2.1,5.7,2.6,46,0,0,0,0,6,0,2,0
2019-06-13,Alabama,2020-03-03,52,47.2,0.0,5.3,6.4,2.5,13.2,0.0,8.1,0.7,65.8,0.0,4.0,4.7,3.4,8.2,2.6,5.3,2.8,46,0,0,0,0,5,0,1,0
2019-06-13,American Samoa,2020-03-03,6,37.2,0.0,2.4,8.0,1.9,19.2,0.0,11.2,1.2,48.1,0.0,4.2,6.8,4.4,16.5,3.6,8.7,3.7,4,0,0,0,0,2,0,0,0
2019-06-13,Arkansas,2020-03-03,31,44.3,0.0,5.2,8.3,3.3,15.2,0.0,6.4,0.4,60.9,0.0,4.5,5.8,3.7,10.4,2.7,5.1,2.8,23,0,0,0,0,8,0,0,0
2019-06-13,California,2020-03-03,416,30.9,0.0,1.1,11.2,0.6,21.0,0.0,16.1,1.6,35.8,0.0,4.2,9.5,3.9,20.4,3.8,13.8,4.3,180,0,0,19,0,123,0,94,0
2019-06-13,Colorado,2020-03-03,67,33.9,0.0,0.5,7.8,1.2,23.6,0.0,13.0,5.8,40.9,0.0,3.4,6.4,3.8,22.4,3.5,10.4,5.4,35,0,0,1,0,25,0,6,0
2019-06-13,Democrats Abroad,2020-03-03,13,37.2,0.0,2.4,8.0,1.9,19.2,0.0,11.2,1.2,48.4,0.0,4.2,6.9,4.1,16.7,3.3,8.8,3.9,8,0,0,0,0,4,0,1,0
2019-06-13,Maine,2020-03-03,24,30.1,0.0,2.1,10.9,1.2,22.2,0.0,12.0,2.1,35.9,0.0,4.4,9.6,4.1,22.6,3.8,10.8,4.4,13,0,0,1,0,9,0,1,0
2019-06-13,Massachusetts,2020-03-03,91,33.4,0.0,2.1,14.2,0.8,15.0,0.0,18.5,1.3,40.1,0.0,4.4,11.4,3.9,12.6,3.3,16.7,3.8,42,0,0,11,0,14,0,24,0
2019-06-13,Minnesota,2020-03-03,75,27.4,0.0,0.8,11.4,15.9,19.4,0.0,17.3,1.3,28.9,0.0,3.6,9.2,14.0,17.6,3.7,15.2,3.8,24,0,0,4,14,17,0,15,0
