date,dataPoint,candidate,percentage,Unnamed: 4
2019-06-01,58,Buttigieg,5.3,
2019-06-01,60,Buttigieg,4.7,
2019-06-01,62,Buttigieg,7.0,
2019-06-01,64,Buttigieg,4.7,
2019-06-01,66,Buttigieg,6.3,
2019-06-01,68,Buttigieg,7.8,
2019-06-01,70,Buttigieg,7.7,
2019-06-01,72,Buttigieg,5.2,
2019-06-01,74,Buttigieg,7.4,
2019-06-01,76,Buttigieg,6.7,
2019-06-01,78,Buttigieg,9.7,
2019-06-01,80,Buttigieg,7.4,
2019-06-01,82,Buttigieg,9.5,
2019-06-01,84,Buttigieg,8.4,
2019-06-01,86,Buttigieg,6.8,
2019-06-01,88,Buttigieg,7.1,
2019-06-01,90,Buttigieg,6.8,
2019-06-01,92,Buttigieg,7.7,
2019-06-01,94,Buttigieg,15.1,
2019-06-01,96,Buttigieg,6.7,
2019-06-01,98,Buttigieg,5.6,
2019-06-01,100,Buttigieg,6.6,
2019-06-01,102,Buttigieg,7.3,
2019-06-01,104,Buttigieg,8.1,
2019-06-01,106,Buttigieg,8.5,
2019-06-01,108,Buttigieg,7.2,
2019-06-01,110,Buttigieg,7.0,
2019-06-01,112,Buttigieg,7.7,
2019-06-01,114,Buttigieg,7.1,
2019-06-01,0,Buttigieg,6.8,
2019-06-01,2,Klobuchar,4.3,
2019-06-01,4,Klobuchar,3.9,
2019-06-01,6,Klobuchar,3.9,
2019-06-01,8,Klobuchar,2.4,
2019-06-01,10,Klobuchar,3.4,
2019-06-01,12,Klobuchar,3.9,
2019-06-01,14,Klobuchar,4.1,
2019-06-01,16,Klobuchar,3.8,
2019-06-01,18,Klobuchar,4.0,
2019-06-01,20,Klobuchar,4.1,
2019-06-01,22,Klobuchar,4.0,
2019-06-01,24,Klobuchar,4.5,
2019-06-01,26,Klobuchar,10.0,
2019-06-01,28,Klobuchar,3.9,
2019-06-01,30,Klobuchar,3.9,
2019-06-01,32,Klobuchar,4.0,
2019-06-01,34,Klobuchar,4.4,
2019-06-01,36,Klobuchar,4.3,
2019-06-01,38,Klobuchar,1.5,
2019-06-01,40,Klobuchar,4.2,
2019-06-01,42,Klobuchar,5.5,
2019-06-01,44,Klobuchar,4.2,
2019-06-01,46,Klobuchar,3.7,
2019-06-01,48,Klobuchar,4.3,
2019-06-01,50,Klobuchar,4.6,
2019-06-01,52,Klobuchar,3.7,
2019-06-01,54,Klobuchar,4.1,
2019-06-01,56,Klobuchar,4.6,
2019-06-01,58,Klobuchar,3.7,
2019-06-01,60,Klobuchar,3.2,
2019-06-01,62,Klobuchar,4.2,
2019-06-01,64,Klobuchar,4.2,
2019-06-01,66,Klobuchar,4.6,
2019-06-01,68,Klobuchar,4.6,
2019-06-01,70,Klobuchar,4.1,
2019-06-01,72,Klobuchar,4.4,
2019-06-01,74,Klobuchar,4.8,
2019-06-01,76,Klobuchar,5.0,
2019-06-01,78,Klobuchar,4.5,
2019-06-01,80,Klobuchar,3.1,
2019-06-01,82,Klobuchar,4.4,
2019-06-01,84,Klobuchar,3.5,
2019-06-01,86,Klobuchar,4.4,
2019-06-01,88,Klobuchar,4.4,
2019-06-01,90,Klobuchar,4.8,
2019-06-01,92,Klobuchar,5.1,
2019-06-01,94,Klobuchar,4.6,
2019-06-01,96,Klobuchar,4.3,
2019-06-01,98,Klobuchar,4.9,
2019-06-01,100,Klobuchar,5.3,
2019-06-01,102,Klobuchar,4.3,
2019-06-01,104,Klobuchar,4.7,
2019-06-01,106,Klobuchar,5.2,
2019-06-01,108,Klobuchar,3.7,
2019-06-01,110,Klobuchar,4.4,
2019-06-01,112,Klobuchar,5.4,
2019-06-01,114,Klobuchar,5.1,
2019-06-01,0,Klobuchar,3.6,
2019-06-01,2,Sanders,18.8,
2019-06-01,4,Sanders,14.4,
2019-06-01,6,Sanders,20.7,
2019-06-01,8,Sanders,7.1,
2019-06-01,10,Sanders,8.3,
2019-06-01,12,Sanders,17.2,
2019-06-01,14,Sanders,11.0,
2019-06-01,16,Sanders,21.0,
2019-06-01,18,Sanders,22.7,
2019-06-01,20,Sanders,17.2,
2019-06-01,22,Sanders,22.0,
2019-06-01,24,Sanders,21.5,
2019-06-01,26,Sanders,15.4,
2019-06-01,28,Sanders,11.9,
2019-06-01,30,Sanders,11.2,
2019-06-01,32,Sanders,10.4,
2019-06-01,34,Sanders,14.8,
2019-06-01,36,Sanders,14.3,
2019-06-01,38,Sanders,50.5,
2019-06-01,40,Sanders,11.3,
2019-06-01,42,Sanders,11.6,
2019-06-01,44,Sanders,16.7,
2019-06-01,46,Sanders,11.3,
2019-06-01,48,Sanders,11.8,
2019-06-01,50,Sanders,11.9,
2019-06-01,52,Sanders,25.1,
2019-06-01,54,Sanders,16.9,
2019-06-01,56,Sanders,17.9,
2019-06-01,58,Sanders,16.5,
2019-06-01,60,Sanders,10.5,
2019-06-01,62,Sanders,19.3,
2019-06-01,64,Sanders,12.0,
2019-06-01,66,Sanders,17.1,
2019-06-01,68,Sanders,12.9,
2019-06-01,70,Sanders,23.6,
2019-06-01,72,Sanders,11.0,
2019-06-01,74,Sanders,14.2,
2019-06-01,76,Sanders,24.4,
2019-06-01,78,Sanders,20.9,
2019-06-01,80,Sanders,15.4,
2019-06-01,82,Sanders,19.3,
2019-06-01,84,Sanders,20.5,
2019-06-01,86,Sanders,12.5,
2019-06-01,88,Sanders,21.1,
2019-06-01,90,Sanders,17.2,
2019-06-01,92,Sanders,13.3,
2019-06-01,94,Sanders,14.5,
2019-06-01,96,Sanders,12.2,
2019-06-01,98,Sanders,10.7,
2019-06-01,100,Sanders,12.1,
2019-06-01,102,Sanders,21.8,
2019-06-01,104,Sanders,15.4,
2019-06-01,106,Sanders,14.9,
2019-06-01,108,Sanders,20.8,
2019-06-01,110,Sanders,21.9,
2019-06-01,112,Sanders,13.2,
2019-06-01,114,Sanders,17.1,
2019-06-01,0,Sanders,17.8,
2019-06-01,2,Steyer,2.5,
2019-06-01,4,Steyer,3.3,
2019-06-01,6,Steyer,3.4,
2019-06-01,8,Steyer,1.9,
2019-06-01,10,Steyer,2.7,
2019-06-01,12,Steyer,3.4,
2019-06-01,14,Steyer,2.7,
2019-06-01,16,Steyer,3.4,
2019-06-01,18,Steyer,3.2,
2019-06-01,20,Steyer,3.2,
2019-06-01,22,Steyer,3.6,
2019-06-01,24,Steyer,3.5,
2019-06-01,26,Steyer,1.7,
2019-06-01,28,Steyer,3.0,
2019-06-01,30,Steyer,2.8,
2019-06-01,32,Steyer,2.9,
2019-06-01,34,Steyer,3.2,
2019-06-01,36,Steyer,2.8,
2019-06-01,38,Steyer,1.3,
2019-06-01,40,Steyer,2.7,
2019-06-01,42,Steyer,3.0,
2019-06-01,44,Steyer,3.2,
2019-06-01,46,Steyer,2.6,
2019-06-01,48,Steyer,3.0,
2019-06-01,50,Steyer,3.2,
2019-06-01,52,Steyer,3.2,
2019-06-01,54,Steyer,3.2,
2019-06-01,56,Steyer,3.1,
2019-06-01,58,Steyer,3.3,
2019-06-01,60,Steyer,2.7,
2019-06-01,62,Steyer,2.7,
2019-06-01,64,Steyer,3.1,
2019-06-01,66,Steyer,3.3,
2019-06-01,68,Steyer,3.6,
2019-06-01,70,Steyer,3.3,
2019-06-01,72,Steyer,3.2,
2019-06-01,74,Steyer,3.4,
2019-06-01,76,Steyer,4.1,
2019-06-01,78,Steyer,4.0,
2019-06-01,80,Steyer,2.7,
2019-06-01,82,Steyer,3.9,
2019-06-01,84,Steyer,3.2,
2019-06-01,86,Steyer,4.0,
2019-06-01,88,Steyer,4.0,
2019-06-01,90,Steyer,4.0,
2019-06-01,92,Steyer,3.8,
2019-06-01,94,Steyer,3.0,
2019-06-01,96,Steyer,3.8,
2019-06-01,98,Steyer,3.7,
2019-06-01,100,Steyer,3.5,
2019-06-01,102,Steyer,3.8,
2019-06-01,104,Steyer,4.2,
2019-06-01,106,Steyer,3.8,
2019-06-01,108,Steyer,3.2,
2019-06-01,110,Steyer,4.1,
2019-06-01,112,Steyer,4.1,
2019-06-01,114,Steyer,4.2,
2019-06-01,0,Steyer,2.2,
2019-06-01,2,Warren,6.7,
2019-06-01,4,Warren,7.5,
2019-06-01,6,Warren,8.5,
2019-06-01,8,Warren,5.4,
2019-06-01,10,Warren,4.7,
2019-06-01,12,Warren,6.9,
2019-06-01,14,Warren,4.2,
2019-06-01,16,Warren,8.8,
2019-06-01,18,Warren,7.3,
2019-06-01,20,Warren,6.9,
2019-06-01,22,Warren,8.0,
2019-06-01,24,Warren,14.1,
2019-06-01,26,Warren,5.2,
2019-06-01,28,Warren,5.2,
2019-06-01,30,Warren,3.9,
2019-06-01,32,Warren,4.6,
2019-06-01,34,Warren,6.5,
2019-06-01,36,Warren,8.4,
2019-06-01,38,Warren,4.9,
2019-06-01,40,Warren,6.3,
2019-06-01,42,Warren,7.7,
2019-06-01,44,Warren,7.4,
2019-06-01,46,Warren,4.2,
2019-06-01,48,Warren,5.0,
2019-06-01,50,Warren,8.0,
2019-06-01,52,Warren,7.5,
2019-06-01,54,Warren,7.4,
2019-06-01,56,Warren,8.7,
2019-06-01,58,Warren,7.6,
2019-06-01,60,Warren,5.7,
2019-06-01,62,Warren,6.2,
2019-06-01,64,Warren,5.6,
2019-06-01,66,Warren,7.5,
2019-06-01,68,Warren,9.4,
2019-06-01,70,Warren,8.8,
2019-06-01,72,Warren,4.5,
2019-06-01,74,Warren,9.7,
2019-06-01,76,Warren,10.5,
2019-06-01,78,Warren,10.2,
2019-06-01,80,Warren,6.4,
2019-06-01,82,Warren,9.7,
2019-06-01,84,Warren,8.9,
2019-06-01,86,Warren,7.4,
2019-06-01,88,Warren,7.9,
2019-06-01,90,Warren,7.1,
2019-06-01,92,Warren,8.8,
2019-06-01,94,Warren,5.1,
2019-06-01,96,Warren,9.9,
2019-06-01,98,Warren,5.8,
2019-06-01,100,Warren,5.2,
2019-06-01,102,Warren,8.2,
2019-06-01,104,Warren,7.2,
2019-06-01,106,Warren,9.5,
2019-06-01,108,Warren,7.1,
2019-06-01,110,Warren,7.6,
2019-06-01,112,Warren,9.0,
2019-06-01,114,Warren,8.1,
2019-06-01,0,Warren,7.2,
2019-06-01,2,Yang,2.7,
2019-06-01,4,Yang,3.9,
2019-06-01,6,Yang,4.7,
2019-06-01,8,Yang,2.4,
2019-06-01,10,Yang,2.8,
2019-06-01,12,Yang,3.9,
2019-06-01,14,Yang,3.1,
2019-06-01,16,Yang,4.3,
2019-06-01,18,Yang,5.3,
2019-06-01,20,Yang,3.6,
2019-06-01,22,Yang,4.6,
2019-06-01,24,Yang,3.8,
2019-06-01,26,Yang,2.0,
2019-06-01,28,Yang,3.1,
2019-06-01,30,Yang,2.9,
2019-06-01,32,Yang,3.2,
2019-06-01,34,Yang,4.4,
2019-06-01,36,Yang,3.8,
2019-06-01,38,Yang,2.0,
2019-06-01,40,Yang,3.3,
2019-06-01,42,Yang,3.5,
2019-06-01,44,Yang,3.3,
2019-06-01,46,Yang,3.0,
2019-06-01,48,Yang,2.9,
2019-06-01,50,Yang,3.4,
2019-06-01,52,Yang,5.8,
2019-06-01,54,Yang,4.0,
2019-06-01,56,Yang,4.0,
2019-06-01,58,Yang,4.7,
2019-06-01,60,Yang,3.0,
2019-06-01,62,Yang,2.9,
2019-06-01,64,Yang,3.3,
2019-06-01,66,Yang,4.2,
2019-06-01,68,Yang,4.1,
2019-06-01,70,Yang,5.5,
2019-06-01,72,Yang,3.2,
2019-06-01,74,Yang,3.9,
2019-06-01,76,Yang,4.0,
2019-06-01,78,Yang,4.6,
2019-06-01,80,Yang,2.9,
2019-06-01,82,Yang,4.7,
2019-06-01,84,Yang,3.6,
2019-06-01,86,Yang,3.6,
2019-06-01,88,Yang,5.2,
2019-06-01,90,Yang,4.3,
2019-06-01,92,Yang,3.9,
2019-06-01,94,Yang,3.1,
2019-06-01,96,Yang,3.9,
2019-06-01,98,Yang,3.8,
2019-06-01,100,Yang,4.0,
2019-06-01,102,Yang,6.4,
2019-06-01,104,Yang,5.6,
2019-06-01,106,Yang,4.5,
2019-06-01,108,Yang,4.9,
2019-06-01,110,Yang,6.7,
2019-06-01,112,Yang,4.4,
2019-06-01,114,Yang,4.7,
2019-06-01,0,Yang,3.0,
2019-06-04,1,Biden,39.6,
2019-06-04,3,Biden,38.5,
2019-06-04,5,Biden,35.3,
2019-06-04,7,Biden,52.5,
2019-06-04,9,Biden,49.0,
2019-06-04,11,Biden,39.0,
2019-06-04,13,Biden,45.4,
2019-06-04,15,Biden,35.5,
2019-06-04,17,Biden,36.8,
2019-06-04,19,Biden,39.0,
2019-06-04,21,Biden,33.1,
2019-06-04,23,Biden,32.1,
2019-06-04,25,Biden,47.4,
2019-06-04,27,Biden,37.9,
2019-06-04,29,Biden,46.9,
2019-06-04,31,Biden,46.2,
2019-06-04,33,Biden,37.3,
2019-06-04,35,Biden,40.1,
2019-06-04,37,Biden,41.0,
2019-06-04,39,Biden,44.1,
2019-06-04,41,Biden,41.3,
2019-06-04,43,Biden,42.6,
2019-06-04,45,Biden,46.4,
2019-06-04,47,Biden,45.4,
2019-06-04,49,Biden,41.4,
2019-06-04,51,Biden,36.3,
2019-06-04,53,Biden,39.0,
2019-06-04,55,Biden,40.1,
2019-06-04,57,Biden,40.5,
2019-06-04,59,Biden,49.0,
2019-06-04,61,Biden,43.7,
2019-06-04,63,Biden,45.2,
2019-06-04,65,Biden,39.0,
2019-06-04,67,Biden,38.6,
2019-06-04,69,Biden,35.8,
2019-06-04,71,Biden,46.1,
2019-06-04,73,Biden,39.6,
2019-06-04,75,Biden,34.3,
2019-06-04,77,Biden,33.3,
2019-06-04,79,Biden,47.7,
2019-06-04,81,Biden,35.6,
2019-06-04,83,Biden,39.4,
2019-06-04,85,Biden,44.9,
2019-06-04,87,Biden,35.6,
2019-06-04,89,Biden,39.0,
2019-06-04,91,Biden,41.4,
2019-06-04,93,Biden,45.2,
2019-06-04,95,Biden,42.5,
2019-06-04,97,Biden,47.2,
2019-06-04,99,Biden,45.6,
2019-06-04,101,Biden,37.3,
2019-06-04,103,Biden,38.4,
2019-06-04,105,Biden,39.6,
2019-06-04,107,Biden,39.5,
2019-06-04,109,Biden,36.9,
2019-06-04,111,Biden,41.2,
2019-06-04,113,Biden,39.0,
2019-06-04,-1,Biden,40.9,
2019-06-04,1,Bloomberg,0.0,
2019-06-04,3,Bloomberg,0.0,
2019-06-04,5,Bloomberg,0.1,
2019-06-04,7,Bloomberg,1.5,
2019-06-04,9,Bloomberg,0.9,
2019-06-04,11,Bloomberg,0.1,
2019-06-04,13,Bloomberg,2.2,
2019-06-04,15,Bloomberg,0.5,
2019-06-04,17,Bloomberg,0.0,
2019-06-04,19,Bloomberg,0.1,
2019-06-04,21,Bloomberg,0.8,
2019-06-04,23,Bloomberg,0.0,
2019-06-04,25,Bloomberg,0.0,
2019-06-04,27,Bloomberg,1.2,
2019-06-04,29,Bloomberg,2.7,
2019-06-04,31,Bloomberg,1.3,
2019-06-04,33,Bloomberg,1.2,
2019-06-04,35,Bloomberg,2.6,
2019-06-04,37,Bloomberg,0.0,
2019-06-04,39,Bloomberg,0.6,
2019-06-04,41,Bloomberg,2.2,
2019-06-04,43,Bloomberg,0.0,
2019-06-04,45,Bloomberg,0.7,
2019-06-04,47,Bloomberg,1.0,
2019-06-04,49,Bloomberg,2.1,
2019-06-04,51,Bloomberg,0.0,
2019-06-04,53,Bloomberg,0.1,
2019-06-04,55,Bloomberg,0.0,
2019-06-04,57,Bloomberg,1.5,
2019-06-04,59,Bloomberg,0.2,
2019-06-04,61,Bloomberg,0.0,
2019-06-04,63,Bloomberg,0.6,
2019-06-04,65,Bloomberg,0.1,
2019-06-04,67,Bloomberg,3.4,
2019-06-04,69,Bloomberg,0.0,
2019-06-04,71,Bloomberg,1.6,
2019-06-04,73,Bloomberg,3.4,
2019-06-04,75,Bloomberg,0.0,
2019-06-04,77,Bloomberg,0.0,
2019-06-04,79,Bloomberg,0.0,
2019-06-04,81,Bloomberg,0.0,
2019-06-04,83,Bloomberg,12.9,
2019-06-04,85,Bloomberg,0.0,
2019-06-04,87,Bloomberg,0.0,
2019-06-04,89,Bloomberg,0.1,
2019-06-04,91,Bloomberg,2.3,
2019-06-04,93,Bloomberg,0.0,
2019-06-04,95,Bloomberg,1.6,
2019-06-04,97,Bloomberg,1.5,
2019-06-04,99,Bloomberg,2.0,
2019-06-04,101,Bloomberg,0.0,
2019-06-04,103,Bloomberg,0.0,
2019-06-04,105,Bloomberg,3.8,
2019-06-04,107,Bloomberg,0.0,
2019-06-04,109,Bloomberg,0.0,
2019-06-04,111,Bloomberg,4.1,
2019-06-04,113,Bloomberg,0.1,
2019-06-04,-1,Bloomberg,1.1,
2019-06-04,1,Booker,2.6,
2019-06-04,3,Booker,2.3,
2019-06-04,5,Booker,0.8,
2019-06-04,7,Booker,3.1,
2019-06-04,9,Booker,5.5,
2019-06-04,11,Booker,2.6,
2019-06-04,13,Booker,4.2,
2019-06-04,15,Booker,1.0,
2019-06-04,17,Booker,0.5,
2019-06-04,19,Booker,2.6,
2019-06-04,21,Booker,2.4,
2019-06-04,23,Booker,2.7,
2019-06-04,25,Booker,0.6,
2019-06-04,27,Booker,1.0,
2019-06-04,29,Booker,4.7,
2019-06-04,31,Booker,3.5,
2019-06-04,33,Booker,1.2,
2019-06-04,35,Booker,0.7,
2019-06-04,37,Booker,2.5,
2019-06-04,39,Booker,3.1,
2019-06-04,41,Booker,0.6,
2019-06-04,43,Booker,1.1,
2019-06-04,45,Booker,5.4,
2019-06-04,47,Booker,3.3,
2019-06-04,49,Booker,1.2,
2019-06-04,51,Booker,1.5,
2019-06-04,53,Booker,2.6,
2019-06-04,55,Booker,1.4,
2019-06-04,57,Booker,1.0,
2019-06-04,59,Booker,1.0,
2019-06-04,61,Booker,0.5,
2019-06-04,63,Booker,3.7,
2019-06-04,65,Booker,2.6,
2019-06-04,67,Booker,0.9,
2019-06-04,69,Booker,0.9,
2019-06-04,71,Booker,4.4,
2019-06-04,73,Booker,0.6,
2019-06-04,75,Booker,1.1,
2019-06-04,77,Booker,3.9,
2019-06-04,79,Booker,4.6,
2019-06-04,81,Booker,6.2,
2019-06-04,83,Booker,2.7,
2019-06-04,85,Booker,2.7,
2019-06-04,87,Booker,7.3,
2019-06-04,89,Booker,2.6,
2019-06-04,91,Booker,0.8,
2019-06-04,93,Booker,0.6,
2019-06-04,95,Booker,2.5,
2019-06-04,97,Booker,4.0,
2019-06-04,99,Booker,4.0,
2019-06-04,101,Booker,1.4,
2019-06-04,103,Booker,8.9,
2019-06-04,105,Booker,0.5,
2019-06-04,107,Booker,16.1,
2019-06-04,109,Booker,1.6,
2019-06-04,111,Booker,1.6,
2019-06-04,113,Booker,2.6,
2019-06-04,-1,Booker,2.7,
2019-06-04,1,Buttigieg,13.2,
2019-06-04,3,Buttigieg,11.0,
2019-06-04,5,Buttigieg,8.8,
2019-06-04,7,Buttigieg,4.5,
2019-06-04,9,Buttigieg,5.7,
2019-06-04,11,Buttigieg,7.0,
2019-06-04,13,Buttigieg,7.4,
2019-06-04,15,Buttigieg,10.5,
2019-06-04,17,Buttigieg,7.2,
2019-06-04,19,Buttigieg,7.0,
2019-06-04,21,Buttigieg,10.1,
2019-06-04,23,Buttigieg,13.6,
2019-06-04,25,Buttigieg,13.2,
2019-06-04,27,Buttigieg,7.4,
2019-06-04,29,Buttigieg,4.6,
2019-06-04,31,Buttigieg,7.2,
2019-06-04,33,Buttigieg,9.8,
2019-06-04,35,Buttigieg,8.7,
2019-06-04,37,Buttigieg,12.9,
2019-06-04,39,Buttigieg,8.4,
2019-06-04,41,Buttigieg,8.7,
2019-06-04,43,Buttigieg,7.4,
2019-06-04,45,Buttigieg,5.5,
2019-06-04,47,Buttigieg,6.3,
2019-06-04,49,Buttigieg,9.4,
2019-06-04,51,Buttigieg,7.2,
2019-06-04,53,Buttigieg,7.0,
2019-06-04,55,Buttigieg,8.2,
2019-06-04,57,Buttigieg,5.3,
2019-06-04,59,Buttigieg,5.6,
2019-06-04,61,Buttigieg,11.1,
2019-06-04,63,Buttigieg,5.2,
2019-06-04,65,Buttigieg,7.0,
2019-06-04,67,Buttigieg,8.7,
2019-06-04,69,Buttigieg,8.2,
2019-06-04,71,Buttigieg,6.0,
2019-06-04,73,Buttigieg,9.4,
2019-06-04,75,Buttigieg,6.8,
2019-06-04,77,Buttigieg,11.3,
2019-06-04,79,Buttigieg,12.7,
2019-06-04,81,Buttigieg,11.0,
2019-06-04,83,Buttigieg,13.1,
2019-06-04,85,Buttigieg,8.2,
2019-06-04,87,Buttigieg,8.3,
2019-06-04,89,Buttigieg,7.0,
2019-06-04,91,Buttigieg,9.0,
2019-06-04,93,Buttigieg,22.7,
2019-06-04,95,Buttigieg,7.6,
2019-06-04,97,Buttigieg,6.4,
2019-06-04,99,Buttigieg,7.9,
2019-06-04,101,Buttigieg,8.0,
2019-06-04,103,Buttigieg,8.5,
2019-06-04,105,Buttigieg,10.5,
2019-06-04,107,Buttigieg,10.3,
2019-06-04,109,Buttigieg,7.0,
2019-06-04,111,Buttigieg,9.3,
2019-06-04,113,Buttigieg,7.0,
2019-06-04,-1,Buttigieg,8.7,
2019-06-04,1,Klobuchar,3.8,
2019-06-04,3,Klobuchar,1.8,
2019-06-04,5,Klobuchar,1.0,
2019-06-04,7,Klobuchar,0.7,
2019-06-04,9,Klobuchar,2.4,
2019-06-04,11,Klobuchar,1.9,
2019-06-04,13,Klobuchar,3.2,
2019-06-04,15,Klobuchar,0.6,
2019-06-04,17,Klobuchar,0.3,
2019-06-04,19,Klobuchar,1.9,
2019-06-04,21,Klobuchar,0.6,
2019-06-04,23,Klobuchar,1.6,
2019-06-04,25,Klobuchar,18.6,
2019-06-04,27,Klobuchar,1.5,
2019-06-04,29,Klobuchar,2.8,
2019-06-04,31,Klobuchar,3.6,
2019-06-04,33,Klobuchar,2.1,
2019-06-04,35,Klobuchar,2.9,
2019-06-04,37,Klobuchar,0.8,
2019-06-04,39,Klobuchar,2.4,
2019-06-04,41,Klobuchar,4.9,
2019-06-04,43,Klobuchar,2.8,
2019-06-04,45,Klobuchar,2.4,
2019-06-04,47,Klobuchar,3.4,
2019-06-04,49,Klobuchar,3.9,
2019-06-04,51,Klobuchar,0.6,
2019-06-04,53,Klobuchar,1.9,
2019-06-04,55,Klobuchar,3.1,
2019-06-04,57,Klobuchar,0.2,
2019-06-04,59,Klobuchar,0.9,
2019-06-04,61,Klobuchar,4.7,
2019-06-04,63,Klobuchar,3.0,
2019-06-04,65,Klobuchar,1.9,
2019-06-04,67,Klobuchar,1.3,
2019-06-04,69,Klobuchar,0.4,
2019-06-04,71,Klobuchar,3.0,
2019-06-04,73,Klobuchar,3.2,
2019-06-04,75,Klobuchar,3.1,
2019-06-04,77,Klobuchar,0.3,
2019-06-04,79,Klobuchar,0.3,
2019-06-04,81,Klobuchar,0.3,
2019-06-04,83,Klobuchar,0.3,
2019-06-04,85,Klobuchar,1.5,
2019-06-04,87,Klobuchar,0.3,
2019-06-04,89,Klobuchar,1.9,
2019-06-04,91,Klobuchar,3.1,
2019-06-04,93,Klobuchar,4.8,
2019-06-04,95,Klobuchar,0.3,
2019-06-04,97,Klobuchar,4.1,
2019-06-04,99,Klobuchar,3.6,
2019-06-04,101,Klobuchar,0.5,
2019-06-04,103,Klobuchar,0.5,
2019-06-04,105,Klobuchar,2.7,
2019-06-04,107,Klobuchar,0.1,
2019-06-04,109,Klobuchar,0.2,
2019-06-04,111,Klobuchar,3.0,
2019-06-04,113,Klobuchar,1.9,
2019-06-04,-1,Klobuchar,2.3,
2019-06-04,1,Sanders,22.1,
2019-06-04,3,Sanders,17.1,
2019-06-04,5,Sanders,22.3,
2019-06-04,7,Sanders,12.8,
2019-06-04,9,Sanders,13.3,
2019-06-04,11,Sanders,20.1,
2019-06-04,13,Sanders,15.7,
2019-06-04,15,Sanders,22.4,
2019-06-04,17,Sanders,24.6,
2019-06-04,19,Sanders,20.1,
2019-06-04,21,Sanders,22.9,
2019-06-04,23,Sanders,22.8,
2019-06-04,25,Sanders,24.2,
2019-06-04,27,Sanders,20.1,
2019-06-04,29,Sanders,16.3,
2019-06-04,31,Sanders,15.2,
2019-06-04,33,Sanders,17.1,
2019-06-04,35,Sanders,17.9,
2019-06-04,37,Sanders,49.5,
2019-06-04,39,Sanders,15.6,
2019-06-04,41,Sanders,14.9,
2019-06-04,43,Sanders,20.4,
2019-06-04,45,Sanders,16.0,
2019-06-04,47,Sanders,16.6,
2019-06-04,49,Sanders,15.6,
2019-06-04,51,Sanders,26.9,
2019-06-04,53,Sanders,20.1,
2019-06-04,55,Sanders,21.6,
2019-06-04,57,Sanders,20.1,
2019-06-04,59,Sanders,15.2,
2019-06-04,61,Sanders,24.9,
2019-06-04,63,Sanders,17.0,
2019-06-04,65,Sanders,20.1,
2019-06-04,67,Sanders,15.0,
2019-06-04,69,Sanders,26.0,
2019-06-04,71,Sanders,15.6,
2019-06-04,73,Sanders,18.0,
2019-06-04,75,Sanders,26.0,
2019-06-04,77,Sanders,22.2,
2019-06-04,79,Sanders,22.6,
2019-06-04,81,Sanders,22.0,
2019-06-04,83,Sanders,26.4,
2019-06-04,85,Sanders,16.0,
2019-06-04,87,Sanders,23.8,
2019-06-04,89,Sanders,20.1,
2019-06-04,91,Sanders,16.4,
2019-06-04,93,Sanders,21.0,
2019-06-04,95,Sanders,15.2,
2019-06-04,97,Sanders,14.7,
2019-06-04,99,Sanders,15.4,
2019-06-04,101,Sanders,25.1,
2019-06-04,103,Sanders,18.5,
2019-06-04,105,Sanders,18.7,
2019-06-04,107,Sanders,26.7,
2019-06-04,109,Sanders,24.9,
2019-06-04,111,Sanders,16.5,
2019-06-04,113,Sanders,20.1,
2019-06-04,-1,Sanders,20.1,
2019-06-04,1,Steyer,0.0,
2019-06-04,3,Steyer,0.0,
2019-06-04,5,Steyer,0.0,
2019-06-04,7,Steyer,0.0,
2019-06-04,9,Steyer,0.0,
2019-06-04,11,Steyer,0.0,
2019-06-04,13,Steyer,0.0,
2019-06-04,15,Steyer,0.0,
2019-06-04,17,Steyer,0.0,
2019-06-04,19,Steyer,0.0,
2019-06-04,21,Steyer,0.0,
2019-06-04,23,Steyer,0.0,
2019-06-04,25,Steyer,0.0,
2019-06-04,27,Steyer,0.0,
2019-06-04,29,Steyer,1.2,
2019-06-04,31,Steyer,0.0,
2019-06-04,33,Steyer,0.0,
2019-06-04,35,Steyer,0.0,
2019-06-04,37,Steyer,0.0,
2019-06-04,39,Steyer,0.0,
2019-06-04,41,Steyer,0.0,
2019-06-04,43,Steyer,0.0,
2019-06-04,45,Steyer,0.0,
2019-06-04,47,Steyer,0.0,
2019-06-04,49,Steyer,0.0,
2019-06-04,51,Steyer,0.0,
2019-06-04,53,Steyer,0.0,
2019-06-04,55,Steyer,0.0,
2019-06-04,57,Steyer,0.0,
2019-06-04,59,Steyer,0.0,
2019-06-04,61,Steyer,0.0,
2019-06-04,63,Steyer,0.0,
2019-06-04,65,Steyer,0.0,
2019-06-04,67,Steyer,0.0,
2019-06-04,69,Steyer,0.0,
2019-06-04,71,Steyer,0.0,
2019-06-04,73,Steyer,0.0,
2019-06-04,75,Steyer,0.0,
2019-06-04,77,Steyer,0.0,
2019-06-04,79,Steyer,0.0,
2019-06-04,81,Steyer,0.0,
2019-06-04,83,Steyer,0.0,
2019-06-04,85,Steyer,0.0,
2019-06-04,87,Steyer,0.0,
2019-06-04,89,Steyer,0.0,
2019-06-04,91,Steyer,0.0,
2019-06-04,93,Steyer,0.0,
2019-06-04,95,Steyer,0.0,
2019-06-04,97,Steyer,0.0,
2019-06-04,99,Steyer,0.0,
2019-06-04,101,Steyer,0.0,
